PROFILE,ACCOUNT_NUM,REGION,TITLE_ID,RESULT,SCORED,LEVEL,TITLE_TEXT,NOTES
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0cbe6218b432290d6 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0d00186c39f20c237 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-067b30da9b192b72f is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-02bfa39b2276e6aa6 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-08999dddd8ad42bdb is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-029343000bf21331e is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-05ee6025ba3889325 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-06594514647b18ae2 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0736ff885dc5f9a47 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0a023c7b24dd24579 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-087fadb8324358972 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0e37746df036c0c95 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-06ebfda937d5582f6 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0aaca5adff86caf4e is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-05e924bc0b0292cea is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0e921fde8b2c90941 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-072ac090c848056a3 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-049a1686368959e74 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-048e90f31985865fc is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-02334f99833d8bc67 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0e8525b102dba3849 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-01cc7fbda29394832 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-02ca44d9ec9ad2f19 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0f930b4c39a02c146 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0fe091d71ee33dc30 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0946a4cff9556be3f is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0774b5e7435ae28bb is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0e29d4edf5284dee4 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-00011b18b62251770 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0a576e3ce3dec4537 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-05108f5187cc1bf69 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0c04f9d51db93ecde is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0b48cc79d618db1eb is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0d6d2f44475ec0084 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0ec077c1c6f9ceac9 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-06749ea98534dcf2c is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-022df7b7237f7b534 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-04aef32aa3c0dc5f2 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-01a28d5d2ef99d768 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-05243fd4386419049 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0d68f410a5e37eb38 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-00cb47cb556a10039 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0c0d9a2d81f72993b is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-086941090579991ba is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0fb9468baeee555a9 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-017be4907e2ebcd86 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0529ad7de17fa4d98 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-04799bbbea143bf18 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0a56572c8fe9cfabb is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-08edaa8c53eb67461 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0b036e48d34b66887 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-020f7169961f6696c is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-013ca52ef91c05ce9 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0ad7528638c5d4f82 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0713921960902a90f is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-01b7e9ae7baa8420c is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-097dd46508a825d0f is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-014d736f78ff4022e is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-022c36aa5199bd1b6 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0a6f83209f5ed9d51 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-03368d262940f4388 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0aac9dacf59ce0485 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0fdaaffee5b62f221 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-02536b5e40f71fbca is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0c8ceda6da7518521 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-00314b39c6c765830 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0e54ed4ac975ec8d8 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-08a8ea6c9d74f2465 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-018811ea6167ba5bc is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-030cbc47b954cf4c6 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-00f9330615acb5988 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0e86c0c05f6f40ac3 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-046d6eac26e95034e is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0497aefb3da9a60d1 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0daca85c4fe0eee83 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-013f8d91e269b0bc4 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-07e9d7bca77811e08 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-032da51a70f153d6b is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0412902dd2e065288 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0222301a69d7efac5 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0b0d73af37db2d9d3 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-06922aa13b673f14f is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0dd09040fe553d8b2 is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-030556cfa0e7b488e is not encrypted!
default,309544246384,cn-northwest-1,7.29,FAIL,Not Scored,Extra,[extra729] Ensure there are no EBS Volumes unencrypted (Not Scored) (Not part of CIS benchmark),cn-northwest-1: vol-0e4bdd90acf417a29 is not encrypted!
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for actwill-upload
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for api.jncapp.cn
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for audit-dev-kops-statestore
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for audit-old
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for audit-prod
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for audit-uat
default,309544246384,cn-northwest-1,7.34,PASS,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),Bucket cf-templates-1w4kpkbfyxs42-cn-northwest-1 is enabled for default encryption with AES256
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for changyinka-baison
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for cyk-baisondemo
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for dev-k8s-cluster-jnc
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),Bucket dms-309544246384-czxwvaq6agps does not enforce encryption!
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for ea-dev
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for eks-dev
default,309544246384,cn-northwest-1,7.34,PASS,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),Bucket elasticbeanstalk-cn-northwest-1-309544246384 has S3 bucket policy to enforce encryption with null
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for jnc-bi-core
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for jnc-bi-other
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for jnc-bi-proc
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for jnc-bi-publish
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for jnc-bi-raw
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for jnc-bi-test
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),Bucket jnc-bills-report does not enforce encryption!
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for jnc-bp
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for jnc-culturaltour
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for jnc-k8s-dev
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for jnc-mdm
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for jnc-mdm-k8s-config-prod
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for jnc-pub-upload
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),Bucket jnclogs does not enforce encryption!
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for jncstatictools
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for jnctpm
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for jnctpm-crop
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for k8s-cluster-jnc
default,309544246384,cn-northwest-1,7.34,PASS,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),Bucket newaudit-dev-s3 is enabled for default encryption with AES256
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for oa-weaver
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for oms-dev
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for oms-prod
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for ops-share
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for prod-k8s-cluster-jnc
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for sf-uat
default,309544246384,cn-northwest-1,7.34,FAIL,Not Scored,Extra,[extra734] Check if S3 buckets have default encryption (SSE) enabled or use a bucket policy to enforce it (Not Scored) (Not part of CIS benchmark),No bucket policy for sf-upload
